case_folding,tokenizing
anies baswedan  bukan hanya sekadar figur politik  tetapi pemimpin yang dapat diandalkan dalam menghadapi berbagai tantangan bangsa accvit,"['anies', 'baswedan', 'bukan', 'hanya', 'sekadar', 'figur', 'politik', 'tetapi', 'pemimpin', 'yang', 'dapat', 'diandalkan', 'dalam', 'menghadapi', 'berbagai', 'tantangan', 'bangsa', 'accvit']"
micheladam hanya anies yg bisa aminajadulu,"['micheladam', 'hanya', 'anies', 'yg', 'bisa', 'aminajadulu']"
anies baswedan  sebagai pemimpin yang terbukti  menjadi alternatif yang menarik untuk menggantikan kepemimpinan yang dinilai kurang sukses adjiasep,"['anies', 'baswedan', 'sebagai', 'pemimpin', 'yang', 'terbukti', 'menjadi', 'alternatif', 'yang', 'menarik', 'untuk', 'menggantikan', 'kepemimpinan', 'yang', 'dinilai', 'kurang', 'sukses', 'adjiasep']"
si fahri lagi gonggong trs di cuekin sama anies brekekek,"['si', 'fahri', 'lagi', 'gonggong', 'trs', 'di', 'cuekin', 'sama', 'anies', 'brekekek']"
shin memelord hahaha kadrun goblok  prabowo ganjar semua muslim  tapi bedah dgn anies dan rijik mrk muslim radikal  mulut keluar anning babi lonte mulu,"['shin', 'memelord', 'hahaha', 'kadrun', 'goblok', 'prabowo', 'ganjar', 'semua', 'muslim', 'tapi', 'bedah', 'dgn', 'anies', 'dan', 'rijik', 'mrk', 'muslim', 'radikal', 'mulut', 'keluar', 'anning', 'babi', 'lonte', 'mulu']"
dalam menanggapi permasalahan nasional  anies baswedan menonjolkan komitmen untuk memberikan solusi konkretnya  menghindari retorika tanpa tindakan aditya aditaja,"['dalam', 'menanggapi', 'permasalahan', 'nasional', 'anies', 'baswedan', 'menonjolkan', 'komitmen', 'untuk', 'memberikan', 'solusi', 'konkretnya', 'menghindari', 'retorika', 'tanpa', 'tindakan', 'aditya', 'aditaja']"
keberhasilan anies baswedan dalam program program kesejahteraan menjadi landasan kuat untuk mendapatkan dukungan luas dari masyarakat adityadimas,"['keberhasilan', 'anies', 'baswedan', 'dalam', 'program', 'program', 'kesejahteraan', 'menjadi', 'landasan', 'kuat', 'untuk', 'mendapatkan', 'dukungan', 'luas', 'dari', 'masyarakat', 'adityadimas']"
anies baswedan diakui sebagai pemimpin yang mampu mengelola proyek proyek nasional dengan efisiensi dan hasil yang memuaskan admiralsixfive,"['anies', 'baswedan', 'diakui', 'sebagai', 'pemimpin', 'yang', 'mampu', 'mengelola', 'proyek', 'proyek', 'nasional', 'dengan', 'efisiensi', 'dan', 'hasil', 'yang', 'memuaskan', 'admiralsixfive']"
rahmatsn cair nih ,"['rahmatsn', 'cair', 'nih']"
afifahafra  saya gak paham dengan jawaban anies gak to de point  ditanya mau lanjutkan ikn tinggal jawab iya atau tidak mutermulu biar keliatan intelek akhirnya gak dijawab,"['afifahafra', 'saya', 'gak', 'paham', 'dengan', 'jawaban', 'anies', 'gak', 'to', 'de', 'point', 'ditanya', 'mau', 'lanjutkan', 'ikn', 'tinggal', 'jawab', 'iya', 'atau', 'tidak', 'mutermulu', 'biar', 'keliatan', 'intelek', 'akhirnya', 'gak', 'dijawab']"
anies adalah mimpi buruk besar bagi generasi bangsa  mari bersatu menolak anies gacoan pagii olivia surabaya gempa gemes daesang pilihan terbaik,"['anies', 'adalah', 'mimpi', 'buruk', 'besar', 'bagi', 'generasi', 'bangsa', 'mari', 'bersatu', 'menolak', 'anies', 'gacoan', 'pagii', 'olivia', 'surabaya', 'gempa', 'gemes', 'daesang', 'pilihan', 'terbaik']"
dibandingkan dengan prabowo  anies baswedan lebih diandalkan dalam memberikan solusi konkret terhadap masalah masalah yang dihadapi indonesia adlunfiqri,"['dibandingkan', 'dengan', 'prabowo', 'anies', 'baswedan', 'lebih', 'diandalkan', 'dalam', 'memberikan', 'solusi', 'konkret', 'terhadap', 'masalah', 'masalah', 'yang', 'dihadapi', 'indonesia', 'adlunfiqri']"
hp goib stok menipis buruan,"['hp', 'goib', 'stok', 'menipis', 'buruan']"
anies baswedan  sebagai calon presiden  diapresiasi karena fokus pada pembangunan lumbung pangan daerah  provinsi  dan nasional  mengatasi kegagalan yang terjadi di masa lalu aditio,"['anies', 'baswedan', 'sebagai', 'calon', 'presiden', 'diapresiasi', 'karena', 'fokus', 'pada', 'pembangunan', 'lumbung', 'pangan', 'daerah', 'provinsi', 'dan', 'nasional', 'mengatasi', 'kegagalan', 'yang', 'terjadi', 'di', 'masa', 'lalu', 'aditio']"
anies baswedan tidak hanya menawarkan janji janji kosong  tetapi program program konkret yang dapat mengatasi berbagai masalah di indonesia adlamrlhf,"['anies', 'baswedan', 'tidak', 'hanya', 'menawarkan', 'janji', 'janji', 'kosong', 'tetapi', 'program', 'program', 'konkret', 'yang', 'dapat', 'mengatasi', 'berbagai', 'masalah', 'di', 'indonesia', 'adlamrlhf']"
akhyaniapt  mardigu  pakai otak dulu  singapura tiap tahun dapat kiriman asap tak ber ktp  taman tibet menjadi contoh cemana masifnya penambahan taman di jakarta membuktikan jakarta turun tingkat polusinya  parkir air  anies membuktikan banjir di jakarta tidak separah sampai istana bundaran hi,"['akhyaniapt', 'mardigu', 'pakai', 'otak', 'dulu', 'singapura', 'tiap', 'tahun', 'dapat', 'kiriman', 'asap', 'tak', 'ber', 'ktp', 'taman', 'tibet', 'menjadi', 'contoh', 'cemana', 'masifnya', 'penambahan', 'taman', 'di', 'jakarta', 'membuktikan', 'jakarta', 'turun', 'tingkat', 'polusinya', 'parkir', 'air', 'anies', 'membuktikan', 'banjir', 'di', 'jakarta', 'tidak', 'separah', 'sampai', 'istana', 'bundaran', 'hi']"
kata yang paling menjengkelkan skr bagi pendukung paslon dan adalah  amin yuk retweet sebanyak banyaknya  anies dan cak imin presiden  insyaallah amin,"['kata', 'yang', 'paling', 'menjengkelkan', 'skr', 'bagi', 'pendukung', 'paslon', 'dan', 'adalah', 'amin', 'yuk', 'retweet', 'sebanyak', 'banyaknya', 'anies', 'dan', 'cak', 'imin', 'presiden', 'insyaallah', 'amin']"
perbandingan dengan prabowo menunjukkan bahwa anies baswedan lebih fokus pada implementasi kebijakan yang berdampak positif  terutama terkait kesejahteraan masyarakat adityar,"['perbandingan', 'dengan', 'prabowo', 'menunjukkan', 'bahwa', 'anies', 'baswedan', 'lebih', 'fokus', 'pada', 'implementasi', 'kebijakan', 'yang', 'berdampak', 'positif', 'terutama', 'terkait', 'kesejahteraan', 'masyarakat', 'adityar']"
anies baswedan  sebagai calon presiden  diharapkan dapat menjauhi arogansi dalam kepemimpinannya  sejalan dengan nilai nilai yang dipegang oleh corruption watch adipctwd,"['anies', 'baswedan', 'sebagai', 'calon', 'presiden', 'diharapkan', 'dapat', 'menjauhi', 'arogansi', 'dalam', 'kepemimpinannya', 'sejalan', 'dengan', 'nilai', 'nilai', 'yang', 'dipegang', 'oleh', 'corruption', 'watch', 'adipctwd']"
corruption watch menyoroti bahwa anies baswedan lebih cenderung pada solusi daripada sekadar menyalahkan kegagalan proyek  menciptakan harapan positif untuk masa depan aditriatmaja,"['corruption', 'watch', 'menyoroti', 'bahwa', 'anies', 'baswedan', 'lebih', 'cenderung', 'pada', 'solusi', 'daripada', 'sekadar', 'menyalahkan', 'kegagalan', 'proyek', 'menciptakan', 'harapan', 'positif', 'untuk', 'masa', 'depan', 'aditriatmaja']"
anies baswedan  pemimpin yang mampu memimpin dengan bijak dan memberikan solusi nyata terhadap permasalahan kompleks adil milan,"['anies', 'baswedan', 'pemimpin', 'yang', 'mampu', 'memimpin', 'dengan', 'bijak', 'dan', 'memberikan', 'solusi', 'nyata', 'terhadap', 'permasalahan', 'kompleks', 'adil', 'milan']"
kurawa luar biasa anies,"['kurawa', 'luar', 'biasa', 'anies']"
antonwi dennysiregar  saat prabowo berdamai  sudah mencegah perpecahan akibat pilpres skrg pendukung anies menciptakan perpecahan baru dg nyerang prabowo  salah satunya soal gila jabatan,"['antonwi', 'dennysiregar', 'saat', 'prabowo', 'berdamai', 'sudah', 'mencegah', 'perpecahan', 'akibat', 'pilpres', 'skrg', 'pendukung', 'anies', 'menciptakan', 'perpecahan', 'baru', 'dg', 'nyerang', 'prabowo', 'salah', 'satunya', 'soal', 'gila', 'jabatan']"
sukiman  imade kun  hasmibakhtiar duuh sorry  gua bkn kalian  gua bkn tipe penjilat dan pembebek qiyadah yg harus cebokin kepentingan atas dengan melawan logika dan nurani sendiri,"['sukiman', 'imade', 'kun', 'hasmibakhtiar', 'duuh', 'sorry', 'gua', 'bkn', 'kalian', 'gua', 'bkn', 'tipe', 'penjilat', 'dan', 'pembebek', 'qiyadah', 'yg', 'harus', 'cebokin', 'kepentingan', 'atas', 'dengan', 'melawan', 'logika', 'dan', 'nurani', 'sendiri']"
tanyakanrl dari jaman purba sampe sekarang hukum di indo kek kata anies di debat capres kemaren dan keknya bakal begitu sampe  tahun kedepan walaupun konteksnya ini bukan soal pejabat dan rakyat biasa intinya hukum indonesia kek tai,"['tanyakanrl', 'dari', 'jaman', 'purba', 'sampe', 'sekarang', 'hukum', 'di', 'indo', 'kek', 'kata', 'anies', 'di', 'debat', 'capres', 'kemaren', 'dan', 'keknya', 'bakal', 'begitu', 'sampe', 'tahun', 'kedepan', 'walaupun', 'konteksnya', 'ini', 'bukan', 'soal', 'pejabat', 'dan', 'rakyat', 'biasa', 'intinya', 'hukum', 'indonesia', 'kek', 'tai']"
anies baswedan  sebagai calon presiden  diharapkan dapat menjawab kritik terhadap pembelian pesawat tempur dengan mengalokasikan anggaran untuk kebutuhan masyarakat aditafrillian,"['anies', 'baswedan', 'sebagai', 'calon', 'presiden', 'diharapkan', 'dapat', 'menjawab', 'kritik', 'terhadap', 'pembelian', 'pesawat', 'tempur', 'dengan', 'mengalokasikan', 'anggaran', 'untuk', 'kebutuhan', 'masyarakat', 'aditafrillian']"
fuyioh ekowboy  saya pilih jokowi kma kok pilih pak anies ya  seumur hidup ikut pemilu gk pernah pilih prabowo,"['fuyioh', 'ekowboy', 'saya', 'pilih', 'jokowi', 'kma', 'kok', 'pilih', 'pak', 'anies', 'ya', 'seumur', 'hidup', 'ikut', 'pemilu', 'gk', 'pernah', 'pilih', 'prabowo']"
naaol mayoritas pemilih anies  adalah muslim taat wajar kalau mereka minta fatwa dari ulama rujukan mereka beda dengan dengan mayoritas nya pemilih nya kaum kepet tidak bersunat dan bujer bujer sampah pemecah belah,"['naaol', 'mayoritas', 'pemilih', 'anies', 'adalah', 'muslim', 'taat', 'wajar', 'kalau', 'mereka', 'minta', 'fatwa', 'dari', 'ulama', 'rujukan', 'mereka', 'beda', 'dengan', 'dengan', 'mayoritas', 'nya', 'pemilih', 'nya', 'kaum', 'kepet', 'tidak', 'bersunat', 'dan', 'bujer', 'bujer', 'sampah', 'pemecah', 'belah']"
morphomenelausx  abah bahkan sandi uno bilang kalo kehadiran anies itu undah anugerah buat dia  sandi uno itu elektabilitas cman % karena bersanding dg anies namanya jadi dikenal lebih luas,"['morphomenelausx', 'abah', 'bahkan', 'sandi', 'uno', 'bilang', 'kalo', 'kehadiran', 'anies', 'itu', 'undah', 'anugerah', 'buat', 'dia', 'sandi', 'uno', 'itu', 'elektabilitas', 'cman', '%', 'karena', 'bersanding', 'dg', 'anies', 'namanya', 'jadi', 'dikenal', 'lebih', 'luas']"
anaswillem anies klo mau menang akui dulu gol muntari,"['anaswillem', 'anies', 'klo', 'mau', 'menang', 'akui', 'dulu', 'gol', 'muntari']"
sia sia anggaran dibawa anies bersama angin  jadi gubernur gagal  maksa ingin nyapres gacoan pagii anies gempa surabaya olivia pilihan terbaik molly,"['sia', 'sia', 'anggaran', 'dibawa', 'anies', 'bersama', 'angin', 'jadi', 'gubernur', 'gagal', 'maksa', 'ingin', 'nyapres', 'gacoan', 'pagii', 'anies', 'gempa', 'surabaya', 'olivia', 'pilihan', 'terbaik', 'molly']"
maka saya memutuskan untuk bersama dgn orang  yg dulu tidak sepaham dgn saya untuk tujuan bersama  yaitu perubahan  melalui seseorang bernama anies baswedan,"['maka', 'saya', 'memutuskan', 'untuk', 'bersama', 'dgn', 'orang', 'yg', 'dulu', 'tidak', 'sepaham', 'dgn', 'saya', 'untuk', 'tujuan', 'bersama', 'yaitu', 'perubahan', 'melalui', 'seseorang', 'bernama', 'anies', 'baswedan']"
prabusantoso sobat anies  partaisocmed yg bilang editan gk pernah menonton debatnya  lagi molor atau sedang ngecak judi bola  otaknya duit  apalagi akun akun yg kena sogok membela sekalipun bohong mesti dilakukan,"['prabusantoso', 'sobat', 'anies', 'partaisocmed', 'yg', 'bilang', 'editan', 'gk', 'pernah', 'menonton', 'debatnya', 'lagi', 'molor', 'atau', 'sedang', 'ngecak', 'judi', 'bola', 'otaknya', 'duit', 'apalagi', 'akun', 'akun', 'yg', 'kena', 'sogok', 'membela', 'sekalipun', 'bohong', 'mesti', 'dilakukan']"
yoowloo  racunbycel  arsipaja maaf ya aku gak liat di tiktok  tapi liat wawancara pak anies di tahun di kumparan  liat aja di youtube kumparan official  terimakasih ,"['yoowloo', 'racunbycel', 'arsipaja', 'maaf', 'ya', 'aku', 'gak', 'liat', 'di', 'tiktok', 'tapi', 'liat', 'wawancara', 'pak', 'anies', 'di', 'tahun', 'di', 'kumparan', 'liat', 'aja', 'di', 'youtube', 'kumparan', 'official', 'terimakasih']"
mustekeph  sam idim  hasyimmah sebagai orang yang punya pengetahuan kita kan bisa mengerti jawaban dari pak anies  pembangunan ikn untuk saat ini tidak lah lebih penting dari pembangunan sekolah yg rusak  transfortasi rakyat dan perbaikan sektor ekonomi di tengah ekonomi indonesia belum stabil,"['mustekeph', 'sam', 'idim', 'hasyimmah', 'sebagai', 'orang', 'yang', 'punya', 'pengetahuan', 'kita', 'kan', 'bisa', 'mengerti', 'jawaban', 'dari', 'pak', 'anies', 'pembangunan', 'ikn', 'untuk', 'saat', 'ini', 'tidak', 'lah', 'lebih', 'penting', 'dari', 'pembangunan', 'sekolah', 'yg', 'rusak', 'transfortasi', 'rakyat', 'dan', 'perbaikan', 'sektor', 'ekonomi', 'di', 'tengah', 'ekonomi', 'indonesia', 'belum', 'stabil']"
kurawa mantap  bayarannya sudah naik  sekarang di bayar untuk serang anies  beri saran anies kalau terlalu menyerang nanti hasil surveynya nyungsep,"['kurawa', 'mantap', 'bayarannya', 'sudah', 'naik', 'sekarang', 'di', 'bayar', 'untuk', 'serang', 'anies', 'beri', 'saran', 'anies', 'kalau', 'terlalu', 'menyerang', 'nanti', 'hasil', 'surveynya', 'nyungsep']"
pks bilang anies baswedan utang jasa ke warga jakarta bukan ke prabowo,"['pks', 'bilang', 'anies', 'baswedan', 'utang', 'jasa', 'ke', 'warga', 'jakarta', 'bukan', 'ke', 'prabowo']"
hampir mustahil pelaku nya pendukung anies baswedan karna mereka pun merasakan hal yang sama baliho anies kalau tidak hilang ya dirusak masinton pdip diam saja ini lae,"['hampir', 'mustahil', 'pelaku', 'nya', 'pendukung', 'anies', 'baswedan', 'karna', 'mereka', 'pun', 'merasakan', 'hal', 'yang', 'sama', 'baliho', 'anies', 'kalau', 'tidak', 'hilang', 'ya', 'dirusak', 'masinton', 'pdip', 'diam', 'saja', 'ini', 'lae']"
abraham samad akan gugat prabowo jika terpilih jd presiden krn langgar kode etik olivia gacoan daesang batter up views adidas anies surabaya jungkook is coming pagii ginting dana bangtan debut  % setiap hari,"['abraham', 'samad', 'akan', 'gugat', 'prabowo', 'jika', 'terpilih', 'jd', 'presiden', 'krn', 'langgar', 'kode', 'etik', 'olivia', 'gacoan', 'daesang', 'batter', 'up', 'views', 'adidas', 'anies', 'surabaya', 'jungkook', 'is', 'coming', 'pagii', 'ginting', 'dana', 'bangtan', 'debut', '%', 'setiap', 'hari']"
pernyataan dari corruption watch memberikan landasan bahwa anies baswedan adalah pilihan yang lebih matang dan terukur untuk kepemimpinan nasional acella,"['pernyataan', 'dari', 'corruption', 'watch', 'memberikan', 'landasan', 'bahwa', 'anies', 'baswedan', 'adalah', 'pilihan', 'yang', 'lebih', 'matang', 'dan', 'terukur', 'untuk', 'kepemimpinan', 'nasional', 'acella']"
pasangan capres mana yang anda pilih di pilpres anies muhaimin prabowo gibran ganjar mahfud tentukan pilihanmu di komentar yaa pilihan terbaik daesang,"['pasangan', 'capres', 'mana', 'yang', 'anda', 'pilih', 'di', 'pilpres', 'anies', 'muhaimin', 'prabowo', 'gibran', 'ganjar', 'mahfud', 'tentukan', 'pilihanmu', 'di', 'komentar', 'yaa', 'pilihan', 'terbaik', 'daesang']"
cnnindonesia anies telah buka mata hati publik  prabowo tdk sungguh sungguh membangun bangsa  prabowo mencari kekuasaan utk kepentingan bisnis semata jika prabowo terpilih bangsa indonesia kembali kemasa suram,"['cnnindonesia', 'anies', 'telah', 'buka', 'mata', 'hati', 'publik', 'prabowo', 'tdk', 'sungguh', 'sungguh', 'membangun', 'bangsa', 'prabowo', 'mencari', 'kekuasaan', 'utk', 'kepentingan', 'bisnis', 'semata', 'jika', 'prabowo', 'terpilih', 'bangsa', 'indonesia', 'kembali', 'kemasa', 'suram']"
chaves aniesbaswedan  fahrihamzah  gerindra  datuakrajoangek anies setahu kami gak pernah fitnah  orang yang sering  memfitnah itu  pki  dan keturunannya rekam jejaknya bagus terpelajar gak pernah membunuh orang ta at  agama ,"['chaves', 'aniesbaswedan', 'fahrihamzah', 'gerindra', 'datuakrajoangek', 'anies', 'setahu', 'kami', 'gak', 'pernah', 'fitnah', 'orang', 'yang', 'sering', 'memfitnah', 'itu', 'pki', 'dan', 'keturunannya', 'rekam', 'jejaknya', 'bagus', 'terpelajar', 'gak', 'pernah', 'membunuh', 'orang', 'ta', 'at', 'agama']"
komitmen ganjar terhadap pemberantasan korupsi memang sangat luar biasa tag gacoan daesang olivia batter up views ginting gempa anies surabaya first lady pilihan ganjar pranowo terbaik,"['komitmen', 'ganjar', 'terhadap', 'pemberantasan', 'korupsi', 'memang', 'sangat', 'luar', 'biasa', 'tag', 'gacoan', 'daesang', 'olivia', 'batter', 'up', 'views', 'ginting', 'gempa', 'anies', 'surabaya', 'first', 'lady', 'pilihan', 'ganjar', 'pranowo', 'terbaik']"
gw kadang kalo pas rehat kerja sambil liat ke luar dari lt emg jakarta kadang polusi banget kadang biasa aja  dan dari thread ini disimpulkan bahwa yang dikatakan pak anies benar  tapi malah argumen saintifik gini digoreng sama influencer  even komika  yang udh dibayar ,"['gw', 'kadang', 'kalo', 'pas', 'rehat', 'kerja', 'sambil', 'liat', 'ke', 'luar', 'dari', 'lt', 'emg', 'jakarta', 'kadang', 'polusi', 'banget', 'kadang', 'biasa', 'aja', 'dan', 'dari', 'thread', 'ini', 'disimpulkan', 'bahwa', 'yang', 'dikatakan', 'pak', 'anies', 'benar', 'tapi', 'malah', 'argumen', 'saintifik', 'gini', 'digoreng', 'sama', 'influencer', 'even', 'komika', 'yang', 'udh', 'dibayar']"
jindogcondom  xandreanda  pramsada  putrasetyawan prejudice  seperti biasa  padahal bahasanya di pakta integritas itu udah umum lho  dan ada sebutan ulama dan  tokoh agama tokoh agama ini umum  lagipula anies bukan orang konservatif  terbukti di jakarta walaupun dia didukung fpi tetep aja bisa masuk ke kalangan agama manapun,"['jindogcondom', 'xandreanda', 'pramsada', 'putrasetyawan', 'prejudice', 'seperti', 'biasa', 'padahal', 'bahasanya', 'di', 'pakta', 'integritas', 'itu', 'udah', 'umum', 'lho', 'dan', 'ada', 'sebutan', 'ulama', 'dan', 'tokoh', 'agama', 'tokoh', 'agama', 'ini', 'umum', 'lagipula', 'anies', 'bukan', 'orang', 'konservatif', 'terbukti', 'di', 'jakarta', 'walaupun', 'dia', 'didukung', 'fpi', 'tetep', 'aja', 'bisa', 'masuk', 'ke', 'kalangan', 'agama', 'manapun']"
ktp sakti gagasan ganjar mahfud tag gacoan daesang olivia batter up views ginting gempa anies surabaya first lady pilihan ganjar pranowo terbaik,"['ktp', 'sakti', 'gagasan', 'ganjar', 'mahfud', 'tag', 'gacoan', 'daesang', 'olivia', 'batter', 'up', 'views', 'ginting', 'gempa', 'anies', 'surabaya', 'first', 'lady', 'pilihan', 'ganjar', 'pranowo', 'terbaik']"
onlyfrens berarti yang jahat bukan anies tapi rezim jokowi,"['onlyfrens', 'berarti', 'yang', 'jahat', 'bukan', 'anies', 'tapi', 'rezim', 'jokowi']"
wan abud adalah avatar legendaris sang pengendali angin  spesialis angin kentut gacoan pagii moldova gempa anies gpt surabaya first lady,"['wan', 'abud', 'adalah', 'avatar', 'legendaris', 'sang', 'pengendali', 'angin', 'spesialis', 'angin', 'kentut', 'gacoan', 'pagii', 'moldova', 'gempa', 'anies', 'gpt', 'surabaya', 'first', 'lady']"
anies baswedan tidak hanya berbicara  tetapi juga bertindak untuk meningkatkan kesejahteraan dan keadilan sosial di indonesia acipa,"['anies', 'baswedan', 'tidak', 'hanya', 'berbicara', 'tetapi', 'juga', 'bertindak', 'untuk', 'meningkatkan', 'kesejahteraan', 'dan', 'keadilan', 'sosial', 'di', 'indonesia', 'acipa']"
ganjar mahfud menang indonesia sat set untuk berjaya tag gacoan daesang olivia batter up views ginting gempa anies surabaya first lady pilihan ganjar pranowo terbaik,"['ganjar', 'mahfud', 'menang', 'indonesia', 'sat', 'set', 'untuk', 'berjaya', 'tag', 'gacoan', 'daesang', 'olivia', 'batter', 'up', 'views', 'ginting', 'gempa', 'anies', 'surabaya', 'first', 'lady', 'pilihan', 'ganjar', 'pranowo', 'terbaik']"
satrio tone  mardigu  gede omdo  orang membiayai calon yang diusungnya yg awalnya riza uno  e semua dibebenkan ke anies  harusnya berterimakasih kepada anies yg telah amanah memimpin jakarta dan menaikkan nama gerindra sebagai pengusung,"['satrio', 'tone', 'mardigu', 'gede', 'omdo', 'orang', 'membiayai', 'calon', 'yang', 'diusungnya', 'yg', 'awalnya', 'riza', 'uno', 'e', 'semua', 'dibebenkan', 'ke', 'anies', 'harusnya', 'berterimakasih', 'kepada', 'anies', 'yg', 'telah', 'amanah', 'memimpin', 'jakarta', 'dan', 'menaikkan', 'nama', 'gerindra', 'sebagai', 'pengusung']"
ryan fighter  argumentasi andalan dalam melawan anies itu adalag angin ga punya ktp  padahal faktanya udah dibeberkan sebegitu jelasnya  ya makes sense sih kalo yang dijual itu gemoy dan joged  emang itu doang isi otaknya  yang kaya gini mau ngelanjutin jokowi cuih,"['ryan', 'fighter', 'argumentasi', 'andalan', 'dalam', 'melawan', 'anies', 'itu', 'adalag', 'angin', 'ga', 'punya', 'ktp', 'padahal', 'faktanya', 'udah', 'dibeberkan', 'sebegitu', 'jelasnya', 'ya', 'makes', 'sense', 'sih', 'kalo', 'yang', 'dijual', 'itu', 'gemoy', 'dan', 'joged', 'emang', 'itu', 'doang', 'isi', 'otaknya', 'yang', 'kaya', 'gini', 'mau', 'ngelanjutin', 'jokowi', 'cuih']"
