formalization,stopword_removal
"['akhyaniapt', 'mardigu', 'pakai', 'otak', 'dulu', 'singapura', 'tiap', 'tahun', 'dapat', 'kirim', 'sesegera mungkin', 'tidak_ber', 'ktp', 'taman', 'tibet', 'jadi', 'contoh', 'bagaimana', 'masif', 'tambah', 'taman', 'di', 'jakarta', 'bukti', 'jakarta', 'turun', 'tingkat', 'polusi', 'parkir', 'air', 'anies', 'bukti', 'banjir', 'di', 'jakarta', 'tidak_parah', 'sampai', 'istana', 'bundar', 'hai']",akhyaniapt mardigu pakai otak singapura kirim sesegera mungkin tidak ber ktp taman tibet contoh masif taman jakarta bukti jakarta turun tingkat polusi parkir air anies bukti banjir jakarta tidak parah istana bundar hai
"['kata', 'yang', 'paling', 'jengkel', 'skr', 'bagi', 'dukung', 'paslon', 'dan', 'adalah', 'aamiin', 'yuk', 'retweet', 'banyak', 'banyak', 'anies', 'dan', 'cak', 'imin', 'presiden', 'insyaallah', 'aamiin']",jengkel skr dukung paslon aamiin yuk retweet anies cak imin presiden insyaallah aamiin
"['banding', 'dengan', 'prabowo', 'tunjuk', 'bahwa', 'anies', 'baswedan', 'lebih', 'fokus', 'pada', 'implementasi', 'bijak', 'yang', 'dampak', 'positif', 'utama', 'kait', 'sejahtera', 'masyarakat', 'adityar']",banding prabowo anies baswedan fokus implementasi bijak dampak positif utama kait sejahtera masyarakat adityar
"['anies', 'baswedan', 'bagai', 'calon', 'presiden', 'harap', 'dapat', 'jauh', 'arogansi', 'dalam', 'pimpin', 'jalan', 'dengan', 'nilai', 'nilai', 'yang', 'pegang', 'oleh', 'corruption', 'watch', 'adipctwd']",anies baswedan calon presiden harap arogansi pimpin jalan nilai nilai pegang corruption watch adipctwd
"['corruption', 'watch', 'sorot', 'bahwa', 'anies', 'baswedan', 'lebih', 'cenderung', 'pada', 'solusi', 'daripada', 'sekadar', 'salah', 'gagal', 'proyek', 'cipta', 'harap', 'positif', 'untuk', 'masa', 'depan', 'aditriatmaja']",corruption watch sorot anies baswedan cenderung solusi salah gagal proyek cipta harap positif aditriatmaja
"['anies', 'baswedan', 'pimpin', 'yang', 'mampu', 'pimpin', 'dengan', 'bijak', 'dan', 'beri', 'solusi', 'nyata', 'hadap', 'masalah', 'kompleks', 'adil', 'mil']",anies baswedan pimpin pimpin bijak solusi nyata hadap kompleks adil mil
"['rawa', 'luar', 'biasa', 'anies']",rawa anies
"['antonwi', 'dennysiregar', 'saat', 'prabowo', 'damai', 'sudah', 'cegah', 'pecah', 'akibat', 'pilpres', 'sekarang', 'dukung', 'anies', 'cipta', 'pecah', 'baru', 'dg', 'serang', 'prabowo', 'salah', 'satu', 'soal', 'gila', 'jabat']",antonwi dennysiregar prabowo damai cegah pecah akibat pilpres dukung anies cipta pecah serang prabowo salah gila jabat
"['sukiman', 'imade', 'kun', 'hasmibakhtiar', 'duuh', 'maaf', 'saya', 'bukan', 'kalian', 'saya', 'bukan', 'tipe', 'jilat', 'dan', 'bebek', 'qiyadah', 'yang', 'harus', 'cebokin', 'penting', 'atas', 'dengan', 'lawan', 'logika', 'dan', 'nurani', 'sendiri']",sukiman imade kun hasmibakhtiar duuh maaf tipe jilat bebek qiyadah cebokin lawan logika nurani
"['tanyakanrl', 'dari', 'jaman', 'purba', 'sampai', 'sekarang', 'hukum', 'di', 'indo', 'seperti', 'kata', 'anies', 'di', 'debat', 'capres', 'kemarin', 'dan', 'seperti', 'bakal', 'begitu', 'sampai', 'tahun', 'depan', 'walaupun', 'konteks', 'ini', 'tidak_soal', 'jabat', 'dan', 'rakyat', 'biasa', 'inti', 'hukum', 'indonesia', 'seperti', 'kotoran']",tanyakanrl jaman purba hukum indo anies debat capres kemarin konteks tidak soal jabat rakyat inti hukum indonesia kotoran
"['anies', 'baswedan', 'bagai', 'calon', 'presiden', 'harap', 'dapat', 'jawab', 'kritik', 'hadap', 'beli', 'pesawat', 'tempur', 'dengan', 'alokasi', 'anggar', 'untuk', 'butuh', 'masyarakat', 'aditafrillian']",anies baswedan calon presiden harap kritik hadap beli pesawat tempur alokasi anggar butuh masyarakat aditafrillian
"['fuyioh', 'ekowboy', 'saya', 'pilih', 'jokowi', 'kma', 'kok', 'pilih', 'pak', 'anies', 'iya', 'umur', 'hidup', 'ikut', 'milu', 'gk', 'pernah', 'pilih', 'prabowo']",fuyioh ekowboy pilih jokowi kma pilih anies iya umur hidup milu gk pilih prabowo
"['naaol', 'mayoritas', 'pilih', 'anies', 'adalah', 'muslim', 'taat', 'wajar', 'kalau', 'mereka', 'minta', 'fatwa', 'dari', 'ulama', 'rujuk', 'mereka', 'beda', 'dengan', 'dengan', 'mayoritas', 'nya', 'pilih', 'nya', 'kaum', 'kepet', 'tidak_sunat', 'dan', 'bujer', 'bujer', 'sampah', 'pecah', 'belah']",naaol mayoritas pilih anies muslim taat wajar fatwa ulama rujuk beda mayoritas nya pilih nya kaum kepet tidak sunat bujer bujer sampah pecah belah
"['morphomenelausx', 'abah', 'bahkan', 'sandi', 'uno', 'bilang', 'kalau', 'hadir', 'anies', 'itu', 'undah', 'anugerah', 'buat', 'dia', 'sandi', 'uno', 'itu', 'elektabilitas', 'cman', '', 'karena', 'sanding', 'dg', 'anies', 'nama', 'jadi', 'kenal', 'lebih', 'luas']",morphomenelausx abah sandi uno bilang hadir anies undah anugerah sandi uno elektabilitas cman  sanding anies nama kenal luas
"['anaswillem', 'anies', 'kalau', 'mau', 'menang', 'aku', 'dulu', 'gol', 'muntari']",anaswillem anies menang gol muntari
"['sia', 'sia', 'anggar', 'bawa', 'anies', 'sama', 'angin', 'jadi', 'gubernur', 'gagal', 'maksa', 'ingin', 'nyapres', 'gaco', 'pagi', 'anies', 'gempa', 'surabaya', 'olivia', 'pilih', 'baik', 'molly']",sia sia anggar bawa anies angin gubernur gagal maksa nyapres gaco pagi anies gempa surabaya olivia pilih molly
"['maka', 'saya', 'putus', 'untuk', 'sama', 'dengan', 'orang', 'yang', 'dulu', 'tidak_paham', 'dengan', 'saya', 'untuk', 'tuju', 'sama', 'yaitu', 'ubah', 'lalu', 'orang', 'nama', 'anies', 'baswedan']",putus orang tidak paham tuju ubah orang nama anies baswedan
"['prabusantoso', 'sobat', 'anies', 'partaisocmed', 'yang', 'bilang', 'edit', 'gk', 'pernah', 'tonton', 'debat', 'lagi', 'molor', 'atau', 'sedang', 'ngecak', 'judi', 'bola', 'otak', 'uang', 'apalagi', 'akun', 'akun', 'yang', 'kena', 'sogok', 'bela', 'sekalipun', 'bohong', 'mesti', 'laku']",prabusantoso sobat anies partaisocmed bilang edit gk tonton debat molor ngecak judi bola otak uang akun akun kena sogok bela bohong mesti laku
"['yoowloo', 'racunbycel', 'arsipaja', 'maaf', 'iya', 'aku', 'tidak_lihat', 'di', 'tiktok', 'tapi', 'lihat', 'wawancara', 'pak', 'anies', 'di', 'tahun', 'di', 'kumpar', 'lihat', 'saja', 'di', 'youtube', 'kumpar', 'official', 'terima kasih']",yoowloo racunbycel arsipaja maaf iya tidak lihat tiktok lihat wawancara anies kumpar lihat youtube kumpar official terima kasih
"['mustekeph', 'sam', 'idim', 'hasyimmah', 'bagai', 'orang', 'yang', 'punya', 'tahu', 'kita', 'kan', 'bisa', 'erti', 'jawab', 'dari', 'pak', 'anies', 'bangun', 'ikn', 'untuk', 'saat', 'ini', 'tidak_lah', 'lebih', 'penting', 'dari', 'bangun', 'sekolah', 'yang', 'rusak', 'transfortasi', 'rakyat', 'dan', 'baik', 'sektor', 'ekonomi', 'di', 'tengah', 'ekonomi', 'indonesia', 'belum', 'stabil']",mustekeph sam idim hasyimmah orang erti anies bangun ikn tidak lah bangun sekolah rusak transfortasi rakyat sektor ekonomi ekonomi indonesia stabil
"['rawa', 'mantap', 'bayar', 'sudah', 'naik', 'sekarang', 'di', 'bayar', 'untuk', 'serang', 'anies', 'beri', 'saran', 'anies', 'kalau', 'terlalu', 'serang', 'nanti', 'hasil', 'surveynya', 'nyungsep']",rawa mantap bayar bayar serang anies saran anies serang hasil surveynya nyungsep
"['pks', 'bilang', 'anies', 'baswedan', 'utang', 'jasa', 'ke', 'warga', 'jakarta', 'tidak_ke', 'prabowo']",pks bilang anies baswedan utang jasa warga jakarta tidak ke prabowo
"['hampir', 'mustahil', 'laku', 'nya', 'dukung', 'anies', 'baswedan', 'karena', 'mereka', 'pun', 'rasa', 'hal', 'yang', 'sama', 'baliho', 'anies', 'kalau', 'tidak_hilang', 'iya', 'rusak', 'masinton', 'pdip', 'diam', 'saja', 'ini', 'lae']",mustahil laku nya dukung anies baswedan baliho anies tidak hilang iya rusak masinton pdip diam lae
"['abraham', 'samad', 'akan', 'gugat', 'prabowo', 'jika', 'pilih', 'jadi', 'presiden', 'karena', 'langgar', 'kode', 'etik', 'olivia', 'gaco', 'daesang', 'batter', 'up', 'views', 'adidas', 'anies', 'surabaya', 'jungkook', 'is', 'coming', 'pagi', 'ginting', 'dana', 'bangtan', 'debut', '', 'tiap', 'hari']",abraham samad gugat prabowo pilih presiden langgar kode etik olivia gaco daesang batter up views adidas anies surabaya jungkook is coming pagi ginting dana bangtan debut 
"['nyata', 'dari', 'corruption', 'watch', 'beri', 'landas', 'bahwa', 'anies', 'baswedan', 'adalah', 'pilih', 'yang', 'lebih', 'matang', 'dan', 'ukur', 'untuk', 'pimpin', 'nasional', 'acella']",nyata corruption watch landas anies baswedan pilih matang ukur pimpin nasional acella
"['pasang', 'capres', 'mana', 'yang', 'anda', 'pilih', 'di', 'pilpres', 'anies', 'muhaimin', 'prabowo', 'gibran', 'ganjar', 'mahfud', 'tentu', 'pilih', 'di', 'komentar', 'yaa', 'pilih', 'baik', 'daesang']",pasang capres pilih pilpres anies muhaimin prabowo gibran ganjar mahfud pilih komentar yaa pilih daesang
"['cnnindonesia', 'anies', 'telah', 'buka', 'mata', 'hati', 'publik', 'prabowo', 'tidak', 'sungguh', 'sungguh', 'bangun', 'bangsa', 'prabowo', 'cari', 'kuasa', 'untuk', 'penting', 'bisnis', 'semata', 'jika', 'prabowo', 'pilih', 'bangsa', 'indonesia', 'kembali', 'masa', 'suram']",cnnindonesia anies buka mata hati publik prabowo sungguh sungguh bangun bangsa prabowo cari kuasa bisnis prabowo pilih bangsa indonesia suram
"['chaves', 'aniesbaswedan', 'fahrihamzah', 'gerindra', 'datuakrajoangek', 'anies', 'tahu', 'kami', 'tidak_pernah', 'fitnah', 'orang', 'yang', 'sering', 'fitnah', 'itu', 'pki', 'dan', 'turun', 'rekam', 'jejak', 'bagus', 'ajar', 'tidak_pernah', 'bunuh', 'orang', 'ta', 'at', 'agama']",chaves aniesbaswedan fahrihamzah gerindra datuakrajoangek anies tidak pernah fitnah orang fitnah pki turun rekam jejak bagus ajar tidak pernah bunuh orang ta at agama
"['komitmen', 'ganjar', 'hadap', 'berantas', 'korupsi', 'memang', 'sangat', 'luar', 'biasa', 'tag', 'gaco', 'daesang', 'olivia', 'batter', 'up', 'views', 'ginting', 'gempa', 'anies', 'surabaya', 'pertama', 'lady', 'pilih', 'ganjar', 'pranowo', 'baik']",komitmen ganjar hadap berantas korupsi tag gaco daesang olivia batter up views ginting gempa anies surabaya lady pilih ganjar pranowo
"['saya', 'kadang', 'kalau', 'pas', 'rehat', 'kerja', 'sambil', 'lihat', 'ke', 'luar', 'dari', 'lt', 'emg', 'jakarta', 'kadang', 'polusi', 'banget', 'kadang', 'biasa', 'saja', 'dan', 'dari', 'thread', 'ini', 'simpul', 'bahwa', 'yang', 'kata', 'pak', 'anies', 'benar', 'tapi', 'bahkan', 'argumen', 'saintifik', 'gin', 'goreng', 'sama', 'influencer', 'even', 'komika', 'yang', 'sudah', 'bayar']",kadang pas rehat kerja lihat lt emg jakarta kadang polusi banget kadang thread simpul anies argumen saintifik gin goreng influencer even komika bayar
"['jindogcondom', 'xandreanda', 'pramsada', 'putrasetyawan', 'prejudice', 'seperti', 'biasa', 'padahal', 'bahasa', 'di', 'pakta', 'integritas', 'itu', 'sudah', 'umum', 'lho', 'dan', 'ada', 'sebut', 'ulama', 'dan', 'tokoh', 'agama', 'tokoh', 'agama', 'ini', 'umum', 'lagipula', 'anies', 'tidak_orang', 'konservatif', 'bukti', 'di', 'jakarta', 'walaupun', 'dia', 'dukung', 'fpi', 'tetep', 'saja', 'bisa', 'masuk', 'ke', 'kalang', 'agama', 'mana']",jindogcondom xandreanda pramsada putrasetyawan prejudice bahasa pakta integritas lho ulama tokoh agama tokoh agama lagipula anies tidak orang konservatif bukti jakarta dukung fpi tetep masuk kalang agama
"['ktp', 'sakti', 'gagas', 'ganjar', 'mahfud', 'tag', 'gaco', 'daesang', 'olivia', 'batter', 'up', 'views', 'ginting', 'gempa', 'anies', 'surabaya', 'pertama', 'lady', 'pilih', 'ganjar', 'pranowo', 'baik']",ktp sakti gagas ganjar mahfud tag gaco daesang olivia batter up views ginting gempa anies surabaya lady pilih ganjar pranowo
"['onlyfrens', 'arti', 'yang', 'jahat', 'tidak_anies', 'tapi', 'rezim', 'jokowi']",onlyfrens arti jahat tidak anies rezim jokowi
"['wan', 'abud', 'adalah', 'avatar', 'legendaris', 'sang', 'kendali', 'angin', 'spesialis', 'angin', 'kentut', 'gaco', 'pagi', 'moldova', 'gempa', 'anies', 'gpt', 'surabaya', 'pertama', 'lady']",wan abud avatar legendaris sang kendali angin spesialis angin kentut gaco pagi moldova gempa anies gpt surabaya lady
"['anies', 'baswedan', 'tidak_hanya', 'bicara', 'tetapi', 'juga', 'tindak', 'untuk', 'tingkat', 'sejahtera', 'dan', 'adil', 'sosial', 'di', 'indonesia', 'acipa']",anies baswedan tidak hanya bicara tindak tingkat sejahtera adil sosial indonesia acipa
"['ganjar', 'mahfud', 'menang', 'indonesia', 'sat', 'set', 'untuk', 'jaya', 'tag', 'gaco', 'daesang', 'olivia', 'batter', 'up', 'views', 'ginting', 'gempa', 'anies', 'surabaya', 'pertama', 'lady', 'pilih', 'ganjar', 'pranowo', 'baik']",ganjar mahfud menang indonesia sat set jaya tag gaco daesang olivia batter up views ginting gempa anies surabaya lady pilih ganjar pranowo
"['satrio', 'tone', 'mardigu', 'gede', 'omdo', 'orang', 'biaya', 'calon', 'yang', 'usung', 'yang', 'awal', 'riza', 'uno', 'e', 'semua', 'dibebenkan', 'ke', 'anies', 'harus', 'berterimakasih', 'kepada', 'anies', 'yang', 'telah', 'amanah', 'pimpin', 'jakarta', 'dan', 'naik', 'nama', 'gerindra', 'bagai', 'usung']",satrio tone mardigu gede omdo orang biaya calon usung riza uno e dibebenkan anies berterimakasih anies amanah pimpin jakarta nama gerindra usung
"['ryan', 'fighter', 'argumentasi', 'andal', 'dalam', 'lawan', 'anies', 'itu', 'adalag', 'angin', 'tidak_punya', 'ktp', 'padahal', 'fakta', 'sudah', 'beber', 'begitu', 'jelas', 'iya', 'makes', 'sense', 'sih', 'kalau', 'yang', 'jual', 'itu', 'lucu', 'dan', 'joged', 'emang', 'itu', 'doang', 'isi', 'otak', 'yang', 'kaya', 'gin', 'mau', 'ngelanjutin', 'jokowi', 'cuih']",ryan fighter argumentasi andal lawan anies adalag angin tidak punya ktp fakta beber iya makes sense sih jual lucu joged emang doang isi otak kaya gin ngelanjutin jokowi cuih
"['beda', 'dengan', 'prabowo', 'anies', 'baswedan', 'fokus', 'pada', 'tingkat', 'kualitas', 'hidup', 'masyarakat', 'lalu', 'program', 'program', 'yang', 'ukur', 'adaapasahabat']",beda prabowo anies baswedan fokus tingkat kualitas hidup masyarakat program program ukur adaapasahabat
"['abukuda', 'agok', 'habang', 'kalau', 'yang', 'tanya', 'harus', 'tidak_singgung', 'soal', 'polisi', 'saja', 'suruh', 'anies', 'bikin', 'lapor', 'uang', 'lama', 'tahun', 'kali', 'tahun', 'lalu', 'prabowo', 'audit', 'di', 'acara', 'debat', 'sebut']",abukuda agok habang tidak singgung polisi suruh anies bikin lapor uang kali prabowo audit acara debat
"['tiga', 'untuk', 'indonesia', 'lebih', 'baik', 'tag', 'gaco', 'daesang', 'olivia', 'batter', 'up', 'views', 'ginting', 'gempa', 'anies', 'surabaya', 'pertama', 'lady', 'pilih', 'ganjar', 'pranowo', 'baik']",indonesia tag gaco daesang olivia batter up views ginting gempa anies surabaya lady pilih ganjar pranowo
"['herculep', 'makanya', 'susah', 'paham', 'apa', 'yang', 'disampaikam', 'anies', 'baswedan']",herculep susah paham disampaikam anies baswedan
"['buat', 'pak', 'anies', 'bukankah', 'anda', 'saat', 'itu', 'yang', 'kd', 'gubernur', 'dki', 'ada', 'bantu', 'hukum', 'untuk', 'keluarga', 'harun', 'al', 'rasyid', 'siapa', 'yang', 'suruh', 'anda', 'untuk', 'bawa', 'masalah', 'ini', 'ke', 'acara', 'debat', 'kemarin']",anies kd gubernur dki bantu hukum keluarga harun al rasyid suruh bawa acara debat kemarin
"['anies', 'baswedan', 'sosok', 'pimpin', 'yang', 'paham', 'bahwa', 'pimpin', 'tidak_hanya', 'soal', 'tawar', 'bantu', 'tetapi', 'juga', 'beri', 'program', 'program', 'konkret', 'untuk', 'sejahtera', 'dan', 'adil', 'sosial', 'achsinkrn']",anies baswedan sosok pimpin paham pimpin tidak hanya tawar bantu program program konkret sejahtera adil sosial achsinkrn
"['anies', 'baswedan', 'harap', 'dapat', 'bawa', 'ubah', 'positif', 'dalam', 'tata', 'kelola', 'negara', 'dan', 'beri', 'solusi', 'konkret', 'hadap', 'masalah', 'yang', 'hadap', 'indonesia', 'adissrr']",anies baswedan harap bawa ubah positif tata kelola negara solusi konkret hadap hadap indonesia adissrr
